run,segment,field,detector,slot,source,pred_x,pred_y,peak_pixel,snap_dist,peak_excess,peak_counts,n_support,n_pixels,pixels,flag
9407,0,137/137A-exb2000,upper,R2C2,Cd-109-9178,-4.4,-1.21,41,0.83,145.2,308523,7,5,30;31;41;42;53,
9407,0,137/137A-exb2000,upper,R2C3,Ce-139-9179,-2.9,-9.01,45,0.92,5.7,2027,4,4,34;44;45;56,
9407,0,137/137A-exb2000,lower,R2C3,Ce-139-9179,-3.86,-8.62,,,,,0,0,,CHECK
9407,0,137/137A-exb2000,lower,R1C1,Bi-207-8890,4.24,4.02,1027,0.58,73.5,62702,7,4,1027;1028;1037;1038,
9407,0,137/137A-exb2000,lower,R1C2,Bi-207-9177,3.64,-2.56,1031,0.12,22.6,60860,7,4,1031;1032;1041;1042,
9407,0,137/137A-exb2000,lower,R1C3,Bi-207-9176,2.14,-8.62,1045,0.12,261.9,126491,4,4,1034;1044;1045;1056,
9407,0,137/137A-exb2000,lower,R2C1,Sn-113-9183,-2.36,4.37,1074,0.12,21.8,47607,5,4,1074;1075;1085;1086,
9407,0,137/137A-exb2000,lower,R2C2,Cd-109-9178,-3.86,-3.42,1090,0.12,300.3,611397,7,5,1078;1089;1090;1100;1101,
9407,1,137/137A-exb2000,upper,R1C1,Bi-207-8890,-0.69,8.53,59,0.14,57.6,46448,5,4,59;60;71;72,
9407,1,137/137A-exb2000,upper,R1C2,Bi-207-9177,-0.69,1.6,63,0.14,20.2,58054,7,5,51;63;64;75;76,
9407,1,137/137A-exb2000,upper,R1C3,Bi-207-9176,-0.69,-5.33,67,0.14,27.3,64196,7,4,67;68;79;80,
9407,1,137/137A-exb2000,upper,R2C1,Sn-113-9183,-5.19,7.66,25,0.14,4.7,226,2,4,25;26;35;36,
9407,1,137/137A-exb2000,upper,R2C2,Cd-109-9178,-6.69,1.6,19,0.14,483.7,301845,7,7,10;11;18;19;20;28;29,
9407,1,137/137A-exb2000,upper,R2C3,Ce-139-9179,-5.19,-6.19,33,0.14,15.9,13850,7,4,24;33;34;44,
9407,1,137/137A-exb2000,lower,R1C1,Bi-207-8890,2.88,6.58,1036,0.72,31.1,25405,5,4,1036;1047;1048;1060,
9407,1,137/137A-exb2000,lower,R1C2,Bi-207-9177,2.28,-0.0,1040,0.03,9.8,27209,5,4,1039;1040;1051;1052,
9407,1,137/137A-exb2000,lower,R1C3,Bi-207-9176,0.78,-6.07,1055,0.03,86.4,173715,7,7,1043;1044;1054;1055;1056;1067;1068,
9407,1,137/137A-exb2000,lower,R2C1,Sn-113-9183,-3.72,6.92,1084,0.03,23.5,19316,6,3,1084;1094;1095,
9407,1,137/137A-exb2000,lower,R2C2,Cd-109-9178,-5.22,-0.87,1099,0.03,25.2,66033,5,5,1088;1098;1099;1107;1108,
9407,1,137/137A-exb2000,lower,R2C3,Ce-139-9179,-5.22,-6.07,1102,0.03,70.0,121239,6,4,1101;1102;1111;1112,
9407,2,137/137A-exb2000,upper,R1C1,Bi-207-8890,2.33,10.37,,,,,0,0,,CHECK
9407,2,137/137A-exb2000,upper,R2C1,Sn-113-9183,-2.17,9.5,,,,,0,0,,CHECK
9407,2,137/137A-exb2000,upper,R1C2,Bi-207-9177,2.33,3.44,86,0.08,32.3,67716,7,4,86;87;96;97,
9407,2,137/137A-exb2000,upper,R1C3,Bi-207-9176,2.33,-3.49,90,0.08,28.1,74047,7,4,79;90;91;101,
9407,2,137/137A-exb2000,upper,R2C2,Cd-109-9178,-3.67,3.44,38,0.08,179.0,289392,7,5,27;28;37;38;39,
9407,2,137/137A-exb2000,upper,R2C3,Ce-139-9179,-2.17,-4.36,54,0.08,7.1,17239,6,4,42;43;53;54,
9407,2,137/137A-exb2000,lower,R1C1,Bi-207-8890,4.37,7.58,,,,,0,0,,CHECK
9407,2,137/137A-exb2000,lower,R1C2,Bi-207-9177,3.77,1.0,1029,0.14,25.2,36338,6,4,1028;1029;1039;1040,
9407,2,137/137A-exb2000,lower,R1C3,Bi-207-9176,2.27,-5.06,1043,0.14,64.6,75784,7,4,1032;1042;1043;1054,
9407,2,137/137A-exb2000,lower,R2C1,Sn-113-9183,-2.23,7.93,1072,0.14,10.3,8789,3,5,1059;1060;1072;1073;1084,
9407,2,137/137A-exb2000,lower,R2C2,Cd-109-9178,-3.73,0.14,1088,0.14,13.5,53427,5,5,1076;1087;1088;1097;1098,
9407,2,137/137A-exb2000,lower,R2C3,Ce-139-9179,-3.73,-5.06,1091,0.14,27.4,50230,7,4,1079;1090;1091;1101,
9407,3,137/137A-exb2000,upper,R1C1,Bi-207-8890,-1.59,6.5,48,0.79,42.8,68240,7,5,36;37;47;48;49,
9407,3,137/137A-exb2000,upper,R1C2,Bi-207-9177,-1.59,-0.43,52,0.79,12.8,53925,7,4,40;41;52;53,
9407,3,137/137A-exb2000,upper,R1C3,Bi-207-9176,-1.59,-7.35,56,0.79,10.2,3880,6,4,44;45;55;56,
9407,3,137/137A-exb2000,upper,R2C1,Sn-113-9183,-6.09,5.64,26,0.94,8.3,3481,5,3,17;26;27,
9407,3,137/137A-exb2000,upper,R2C2,Cd-109-9178,-7.59,-0.43,12,0.79,1.5,636,3,4,4;5;11;12,CHECK
9407,3,137/137A-exb2000,upper,R2C3,Ce-139-9179,-6.09,-8.22,34,0.94,5.0,2704,5,3,24;33;34,
9407,3,137/137A-exb2000,lower,R2C3,Ce-139-9179,-8.33,-7.74,,,,,0,0,,CHECK
9407,3,137/137A-exb2000,lower,R1C1,Bi-207-8890,-0.23,4.9,1061,0.6,15.0,43356,5,4,1061;1073;1074;1085,
9407,3,137/137A-exb2000,lower,R1C2,Bi-207-9177,-0.83,-1.68,1065,0.1,10.3,32995,5,4,1065;1077;1078;1089,
9407,3,137/137A-exb2000,lower,R1C3,Bi-207-9176,-2.33,-7.74,1081,0.1,216.7,167186,5,5,1068;1069;1080;1081;1092,
9407,3,137/137A-exb2000,lower,R2C1,Sn-113-9183,-6.83,5.25,1105,0.1,14.1,3438,4,4,1095;1096;1105;1106,
9407,3,137/137A-exb2000,lower,R2C2,Cd-109-9178,-8.33,-2.55,1118,0.1,165.6,59850,4,4,1108;1109;1117;1118,
9407,4,137/137A-exb2000,upper,R1C1,Bi-207-8890,-0.73,8.6,59,0.06,2.1,1681,4,5,47;59;60;71;72,
9407,4,137/137A-exb2000,upper,R1C2,Bi-207-9177,-0.73,1.67,63,0.06,10.1,29187,6,4,50;51;62;63,
9407,4,137/137A-exb2000,upper,R1C3,Bi-207-9176,-0.73,-5.26,67,0.06,9.6,22566,6,4,54;55;66;67,
9407,4,137/137A-exb2000,upper,R2C1,Sn-113-9183,-5.23,7.73,25,0.06,1.5,72,1,4,25;26;35;36,CHECK
9407,4,137/137A-exb2000,upper,R2C2,Cd-109-9178,-6.73,1.67,19,0.06,35.0,21864,4,6,3;9;10;11;18;19,
9407,4,137/137A-exb2000,upper,R2C3,Ce-139-9179,-5.23,-6.12,33,0.06,2.0,1738,4,4,33;34;43;44,CHECK
9407,4,137/137A-exb2000,lower,R2C1,Sn-113-9183,-6.62,8.61,,,,,0,0,,CHECK
9407,4,137/137A-exb2000,lower,R1C1,Bi-207-8890,-0.02,8.27,1059,0.83,222.6,86248,4,4,1047;1059;1060;1072,
9407,4,137/137A-exb2000,lower,R1C2,Bi-207-9177,-0.62,1.69,1063,0.14,24.7,70728,6,4,1062;1063;1075;1076,
9407,4,137/137A-exb2000,lower,R1C3,Bi-207-9176,-2.12,-4.38,1079,0.14,62.6,147186,7,5,1066;1067;1078;1079;1090,
9407,4,137/137A-exb2000,lower,R2C2,Cd-109-9178,-8.12,0.82,1116,0.14,234.3,89602,5,4,1106;1107;1115;1116,
9407,4,137/137A-exb2000,lower,R2C3,Ce-139-9179,-8.12,-4.38,1119,0.14,368.4,121219,5,4,1110;1111;1118;1119,
9407,5,137/137A-exb2000,upper,R1C1,Bi-207-8890,-0.08,7.27,60,0.75,33.2,56103,7,4,47;48;59;60,
9407,5,137/137A-exb2000,upper,R1C2,Bi-207-9177,-0.08,0.35,64,0.75,10.3,40196,7,5,51;52;63;64;65,
9407,5,137/137A-exb2000,upper,R1C3,Bi-207-9176,-0.08,-6.58,68,0.75,21.9,23944,7,4,55;56;68;69,
9407,5,137/137A-exb2000,upper,R2C1,Sn-113-9183,-4.58,6.41,36,0.98,27.9,9766,6,4,25;26;35;36,CHECK
9407,5,137/137A-exb2000,upper,R2C2,Cd-109-9178,-6.08,0.35,20,0.75,44.5,47166,7,4,11;12;19;20,
9407,5,137/137A-exb2000,upper,R2C3,Ce-139-9179,-4.58,-7.45,44,0.98,19.3,14508,7,5,33;34;43;44;45,CHECK
9407,5,137/137A-exb2000,lower,R2C3,Ce-139-9179,-8.09,-7.62,,,,,0,0,,CHECK
9407,5,137/137A-exb2000,lower,R1C1,Bi-207-8890,0.01,5.03,1061,0.78,48.1,139022,7,5,1048;1060;1061;1073;1074,
9407,5,137/137A-exb2000,lower,R1C2,Bi-207-9177,-0.59,-1.56,1065,0.24,26.1,83882,7,4,1064;1065;1077;1078,
9407,5,137/137A-exb2000,lower,R1C3,Bi-207-9176,-2.09,-7.62,1081,0.24,71.6,55235,5,4,1068;1069;1080;1081,
9407,5,137/137A-exb2000,lower,R2C1,Sn-113-9183,-6.59,5.37,1105,0.24,407.7,99488,4,4,1095;1096;1105;1106,
9407,5,137/137A-exb2000,lower,R2C2,Cd-109-9178,-8.09,-2.42,1118,0.24,125.6,45400,5,4,1108;1109;1117;1118,
9407,6,137/137A-exb2000,upper,R2C3,Ce-139-9179,-5.12,-9.5,,,,,0,0,,CHECK
9407,6,137/137A-exb2000,upper,R1C1,Bi-207-8890,-0.62,5.23,61,0.14,23.4,62755,7,5,49;61;62;73;74,
9407,6,137/137A-exb2000,upper,R1C2,Bi-207-9177,-0.62,-1.7,65,0.14,19.8,73578,7,5,53;65;66;77;78,
9407,6,137/137A-exb2000,upper,R1C3,Bi-207-9176,-0.62,-8.63,69,0.14,16.1,4769,4,4,56;68;69;81,
9407,6,137/137A-exb2000,upper,R2C1,Sn-113-9183,-5.12,4.36,27,0.14,42.2,19648,7,4,17;18;26;27,
9407,6,137/137A-exb2000,upper,R2C2,Cd-109-9178,-6.62,-1.7,21,0.14,509.3,298725,7,5,12;13;21;22;31,
9407,6,137/137A-exb2000,lower,R2C3,Ce-139-9179,-6.74,-8.75,,,,,0,0,,CHECK
9407,6,137/137A-exb2000,lower,R1C1,Bi-207-8890,1.36,3.89,1049,0.75,47.2,127228,7,4,1049;1050;1061;1062,
9407,6,137/137A-exb2000,lower,R1C2,Bi-207-9177,0.76,-2.69,1053,0.09,39.0,131568,7,4,1053;1054;1065;1066,
9407,6,137/137A-exb2000,lower,R1C3,Bi-207-9176,-0.74,-8.75,1069,0.09,202.5,95082,4,4,1056;1068;1069;1081,
9407,6,137/137A-exb2000,lower,R2C1,Sn-113-9183,-5.24,4.24,1096,0.09,147.7,135702,7,4,1096;1097;1105;1106,
9407,6,137/137A-exb2000,lower,R2C2,Cd-109-9178,-6.74,-3.55,1110,0.09,299.2,148269,7,4,1100;1101;1109;1110,
9407,7,137/137A-exb2000,upper,R1C1,Bi-207-8890,2.29,7.05,84,0.12,42.8,57434,7,4,84;85;94;95,
9407,7,137/137A-exb2000,upper,R1C2,Bi-207-9177,2.29,0.12,88,0.12,17.3,68654,7,4,88;89;98;99,
9407,7,137/137A-exb2000,upper,R1C3,Bi-207-9176,2.29,-6.81,92,0.12,51.1,43032,6,6,80;81;91;92;102;103,
9407,7,137/137A-exb2000,upper,R2C1,Sn-113-9183,-2.21,6.18,48,0.12,13.9,22121,7,4,36;37;47;48,
9407,7,137/137A-exb2000,upper,R2C2,Cd-109-9178,-3.71,0.12,40,0.12,91.6,320176,7,5,29;30;40;41;52,
9407,7,137/137A-exb2000,upper,R2C3,Ce-139-9179,-2.21,-7.67,56,0.12,3.5,1330,4,4,44;45;55;56,
9407,7,137/137A-exb2000,lower,R1C1,Bi-207-8890,4.46,5.67,1026,0.81,128.8,46496,5,4,1017;1026;1027;1037,
9407,7,137/137A-exb2000,lower,R1C2,Bi-207-9177,3.86,-0.91,1030,0.12,28.9,75008,7,4,1030;1031;1040;1041,
9407,7,137/137A-exb2000,lower,R1C3,Bi-207-9176,2.36,-6.97,1044,0.12,64.8,105828,7,4,1034;1044;1045;1056,
9407,7,137/137A-exb2000,lower,R2C1,Sn-113-9183,-2.14,6.02,1073,0.12,24.8,54558,7,4,1073;1074;1084;1085,
9407,7,137/137A-exb2000,lower,R2C2,Cd-109-9178,-3.64,-1.77,1089,0.12,383.3,718807,7,7,1077;1078;1088;1089;1090;1099;1100,
9407,7,137/137A-exb2000,lower,R2C3,Ce-139-9179,-3.64,-6.97,1092,0.12,37.9,58676,5,3,1080;1081;1092,
9407,8,137/137A-exb2000,upper,R1C1,Bi-207-8890,2.28,8.58,83,0.09,44.2,17755,5,4,72;83;84;94,
9407,8,137/137A-exb2000,upper,R1C2,Bi-207-9177,2.28,1.65,87,0.09,32.6,72868,7,5,86;87;88;97;98,
9407,8,137/137A-exb2000,upper,R1C3,Bi-207-9176,2.28,-5.28,91,0.09,63.5,72725,7,6,79;80;91;92;101;102,
9407,8,137/137A-exb2000,upper,R2C1,Sn-113-9183,-2.22,7.71,47,0.09,44.4,32401,6,3,35;36;47,
9407,8,137/137A-exb2000,upper,R2C2,Cd-109-9178,-3.72,1.65,39,0.09,150.9,314138,7,7,28;29;38;39;40;50;51,
9407,8,137/137A-exb2000,upper,R2C3,Ce-139-9179,-2.22,-6.14,55,0.09,10.5,17826,7,4,43;44;55;56,
9407,8,137/137A-exb2000,lower,R1C1,Bi-207-8890,4.02,6.95,1026,0.92,47.8,17250,5,4,1017;1026;1027;1037,
9407,8,137/137A-exb2000,lower,R1C2,Bi-207-9177,3.42,0.36,1029,0.6,77.1,111253,7,5,1028;1029;1030;1039;1040,
9407,8,137/137A-exb2000,lower,R1C3,Bi-207-9176,1.92,-5.7,1043,0.6,124.9,146437,7,7,1032;1033;1042;1043;1044;1054;1055,
9407,8,137/137A-exb2000,lower,R2C1,Sn-113-9183,-2.58,7.29,1072,0.6,128.0,109627,5,4,1060;1072;1073;1084,
9407,8,137/137A-exb2000,lower,R2C2,Cd-109-9178,-4.08,-0.5,1088,0.6,102.1,403326,7,5,1076;1077;1087;1088;1098,
9407,8,137/137A-exb2000,lower,R2C3,Ce-139-9179,-4.08,-5.7,1091,0.6,66.4,121753,7,7,1079;1080;1090;1091;1092;1101;1102,
9407,9,137/137A-exb2000,upper,R1C1,Bi-207-8890,3.74,9.63,,,,,0,0,,CHECK
9407,9,137/137A-exb2000,upper,R1C2,Bi-207-9177,3.74,2.71,97,0.11,28.7,36064,6,4,97;98;106;107,
9407,9,137/137A-exb2000,upper,R1C3,Bi-207-9176,3.74,-4.22,101,0.11,14.7,41399,7,5,100;101;102;110;111,
9407,9,137/137A-exb2000,upper,R2C1,Sn-113-9183,-0.76,8.77,59,0.11,3.3,2621,4,5,47;59;60;71;72,
9407,9,137/137A-exb2000,upper,R2C2,Cd-109-9178,-2.26,2.71,50,0.11,94.4,172760,7,4,49;50;62;63,
9407,9,137/137A-exb2000,upper,R2C3,Ce-139-9179,-0.76,-5.09,67,0.11,7.4,17338,7,7,54;55;66;67;68;79;80,
9407,9,137/137A-exb2000,lower,R1C1,Bi-207-8890,7.42,7.54,,,,,0,0,,CHECK
9407,9,137/137A-exb2000,lower,R1C2,Bi-207-9177,6.82,0.96,1011,0.11,259.7,34155,6,4,1010;1011;1019;1020,
9407,9,137/137A-exb2000,lower,R1C3,Bi-207-9176,5.32,-5.11,1023,0.11,65.0,175817,7,5,1014;1015;1022;1023;1032,
9407,9,137/137A-exb2000,lower,R2C1,Sn-113-9183,0.82,7.88,1047,0.11,42.6,31706,4,4,1047;1059;1060;1072,
9407,9,137/137A-exb2000,lower,R2C2,Cd-109-9178,-0.68,0.09,1064,0.11,17.7,72037,5,5,1051;1063;1064;1075;1076,
9407,9,137/137A-exb2000,lower,R2C3,Ce-139-9179,-0.68,-5.11,1067,0.11,60.4,126857,7,7,1054;1055;1066;1067;1068;1079;1080,
9407,10,137/137A-exb2000,upper,R1C1,Bi-207-8890,3.7,6.01,95,0.07,11.9,5291,6,4,95;96;104;105,
9407,10,137/137A-exb2000,upper,R1C2,Bi-207-9177,3.7,-0.92,99,0.07,11.3,27772,4,4,99;100;108;109,
9407,10,137/137A-exb2000,upper,R1C3,Bi-207-9176,3.7,-7.84,103,0.07,1.2,1596,1,4,92;102;103;112,CHECK
9407,10,137/137A-exb2000,upper,R2C1,Sn-113-9183,-0.8,5.15,61,0.07,22.2,59490,7,7,48;49;60;61;62;73;74,
9407,10,137/137A-exb2000,upper,R2C2,Cd-109-9178,-2.3,-0.92,52,0.07,21.6,90851,5,4,52;53;64;65,
9407,10,137/137A-exb2000,upper,R2C3,Ce-139-9179,-0.8,-8.71,69,0.07,2.5,728,2,3,56;68;69,
9407,10,137/137A-exb2000,lower,R1C3,Bi-207-9176,5.14,-8.53,,,,,0,0,,CHECK
9407,10,137/137A-exb2000,lower,R1C1,Bi-207-8890,7.24,4.11,1009,0.54,216.1,82015,4,4,1009;1010;1017;1018,
9407,10,137/137A-exb2000,lower,R1C2,Bi-207-9177,6.64,-2.47,1013,0.17,63.4,68845,5,4,1012;1013;1021;1022,
9407,10,137/137A-exb2000,lower,R2C1,Sn-113-9183,0.64,4.46,1049,0.17,26.2,70701,7,4,1048;1049;1061;1062,
9407,10,137/137A-exb2000,lower,R2C2,Cd-109-9178,-0.86,-3.33,1066,0.17,32.6,88127,4,4,1053;1065;1066;1078,
9407,10,137/137A-exb2000,lower,R2C3,Ce-139-9179,-0.86,-8.53,1069,0.17,262.8,123387,3,4,1056;1068;1069;1081,
9407,11,137/137A-exb2000,upper,R1C1,Bi-207-8890,0.74,9.61,71,0.08,8.2,2295,4,4,59;71;72;83,
9407,11,137/137A-exb2000,upper,R1C2,Bi-207-9177,0.74,2.68,75,0.08,25.1,67310,7,7,62;63;74;75;76;86;87,
9407,11,137/137A-exb2000,upper,R1C3,Bi-207-9176,0.74,-4.25,79,0.08,19.6,42542,7,7,66;67;78;79;80;90;91,
9407,11,137/137A-exb2000,upper,R2C1,Sn-113-9183,-3.76,8.74,35,0.08,1.5,98,0,4,25;35;36;47,CHECK
9407,11,137/137A-exb2000,upper,R2C2,Cd-109-9178,-5.26,2.68,28,0.08,306.6,288657,7,4,18;19;27;28,
9407,11,137/137A-exb2000,upper,R2C3,Ce-139-9179,-3.76,-5.11,43,0.08,7.3,16370,6,4,32;33;43;44,
9407,11,137/137A-exb2000,lower,R1C1,Bi-207-8890,1.35,7.48,1047,0.67,212.0,157614,5,5,1036;1047;1048;1059;1060,
9407,11,137/137A-exb2000,lower,R1C2,Bi-207-9177,0.75,0.9,1051,0.03,38.9,141802,7,4,1039;1050;1051;1063,
9407,11,137/137A-exb2000,lower,R1C3,Bi-207-9176,-0.75,-5.17,1067,0.03,18.3,38446,6,4,1054;1055;1066;1067,
9407,11,137/137A-exb2000,lower,R2C1,Sn-113-9183,-5.25,7.82,1094,0.03,283.4,73393,3,3,1084;1094;1095,
9407,11,137/137A-exb2000,lower,R2C2,Cd-109-9178,-6.75,0.03,1108,0.03,28.1,35549,5,4,1097;1098;1107;1108,
9407,11,137/137A-exb2000,lower,R2C3,Ce-139-9179,-6.75,-5.17,1111,0.03,18.4,16849,6,4,1101;1102;1110;1111,
9407,12,137/137A-exb2000,upper,R1C1,Bi-207-8890,6.77,9.6,,,,,0,0,,CHECK
9407,12,137/137A-exb2000,upper,R1C2,Bi-207-9177,6.77,2.67,115,0.08,16.4,9788,5,4,106;107;115;116,
9407,12,137/137A-exb2000,upper,R1C3,Bi-207-9176,6.77,-4.25,119,0.08,5.3,8357,6,4,118;119;126;127,
9407,12,137/137A-exb2000,upper,R2C1,Sn-113-9183,2.27,8.74,83,0.08,39.3,15773,5,4,71;72;83;84,
9407,12,137/137A-exb2000,upper,R2C2,Cd-109-9178,0.77,2.67,75,0.08,31.2,83808,4,4,63;75;76;87,
9407,12,137/137A-exb2000,upper,R2C3,Ce-139-9179,2.27,-5.12,91,0.08,14.4,16457,5,4,79;80;91;92,
9407,12,137/137A-exb2000,lower,R1C1,Bi-207-8890,8.83,6.54,,,,,0,0,,CHECK
9407,12,137/137A-exb2000,lower,R1C2,Bi-207-9177,8.23,-0.04,1004,0.05,1005.6,16089,3,3,1004;1011;1012,
9407,12,137/137A-exb2000,lower,R1C3,Bi-207-9176,6.73,-6.11,1015,0.05,15.4,31538,5,3,1007;1014;1015,
9407,12,137/137A-exb2000,lower,R2C1,Sn-113-9183,2.23,6.88,1036,0.05,10.1,8209,5,3,1036;1047;1048,
9407,12,137/137A-exb2000,lower,R2C2,Cd-109-9178,0.73,-0.91,1052,0.05,21.9,90317,5,4,1039;1040;1051;1052,
9407,12,137/137A-exb2000,lower,R2C3,Ce-139-9179,0.73,-6.11,1055,0.05,59.1,118758,7,6,1043;1044;1054;1055;1056;1067,
9407,13,137/137A-exb2000,upper,R1C1,Bi-207-8890,3.81,7.82,94,0.06,2.4,1028,5,4,84;94;95;104,
9407,13,137/137A-exb2000,upper,R1C2,Bi-207-9177,3.81,0.89,98,0.06,39.5,57873,7,4,97;98;107;108,
9407,13,137/137A-exb2000,upper,R1C3,Bi-207-9176,3.81,-6.04,102,0.06,10.9,30136,7,5,92;102;103;111;112,
9407,13,137/137A-exb2000,upper,R2C1,Sn-113-9183,-0.69,6.95,60,0.06,19.9,33599,7,4,47;59;60;72,
9407,13,137/137A-exb2000,upper,R2C2,Cd-109-9178,-2.19,0.89,51,0.06,23.6,333388,7,5,50;51;52;63;64,
9407,13,137/137A-exb2000,upper,R2C3,Ce-139-9179,-0.69,-6.9,68,0.06,15.3,16696,7,4,55;56;68;69,
9407,13,137/137A-exb2000,lower,R1C1,Bi-207-8890,5.94,5.68,1017,0.85,81.7,65955,5,5,1009;1017;1018;1026;1027,
9407,13,137/137A-exb2000,lower,R1C2,Bi-207-9177,5.34,-0.9,1020,0.9,130.4,178718,7,4,1011;1012;1019;1020,
9407,13,137/137A-exb2000,lower,R1C3,Bi-207-9176,3.84,-6.96,1034,0.84,22.2,34959,5,3,1024;1033;1034,
9407,13,137/137A-exb2000,lower,R2C1,Sn-113-9183,-0.66,6.03,1060,0.9,88.9,171597,7,4,1047;1059;1060;1072,
9407,13,137/137A-exb2000,lower,R2C2,Cd-109-9178,-2.16,-1.76,1077,0.9,24.2,87639,5,4,1064;1065;1076;1077,
9407,13,137/137A-exb2000,lower,R2C3,Ce-139-9179,-2.16,-6.96,1081,0.84,20.9,16098,5,4,1068;1069;1080;1081,
9407,14,137/137A-exb2000,upper,R1C3,Bi-207-9176,6.6,-9.35,,,,,0,0,,CHECK
9407,14,137/137A-exb2000,upper,R2C3,Ce-139-9179,2.1,-10.22,,,,,0,0,,CHECK
9407,14,137/137A-exb2000,upper,R1C1,Bi-207-8890,6.6,4.5,114,0.23,14.0,3250,6,4,105;113;114;121,
9407,14,137/137A-exb2000,upper,R1C2,Bi-207-9177,6.6,-2.43,118,0.23,9.7,31793,6,3,118;119;126,
9407,14,137/137A-exb2000,upper,R2C1,Sn-113-9183,2.1,3.64,86,0.23,11.5,24245,7,5,74;75;85;86;96,
9407,14,137/137A-exb2000,upper,R2C2,Cd-109-9178,0.6,-2.43,78,0.23,73.6,311359,7,6,65;66;78;79;89;90,
9407,14,137/137A-exb2000,lower,R1C3,Bi-207-9176,5.21,-8.77,,,,,0,0,,CHECK
9407,14,137/137A-exb2000,lower,R1C1,Bi-207-8890,7.31,3.87,1009,0.72,274.3,104107,4,3,1009;1010;1018,
9407,14,137/137A-exb2000,lower,R1C2,Bi-207-9177,6.71,-2.71,1013,0.12,142.0,154227,5,4,1013;1014;1021;1022,
9407,14,137/137A-exb2000,lower,R2C1,Sn-113-9183,0.71,4.22,1049,0.12,32.6,88049,7,4,1037;1038;1049;1050,
9407,14,137/137A-exb2000,lower,R2C2,Cd-109-9178,-0.79,-3.57,1066,0.12,32.2,87127,4,4,1053;1054;1065;1066,
9407,14,137/137A-exb2000,lower,R2C3,Ce-139-9179,-0.79,-8.77,1069,0.12,1.5,716,0,4,1056;1068;1069;1081,CHECK
9407,15,137/137A-exb2000,upper,R1C1,Bi-207-8890,0.82,6.03,73,0.08,28.2,60886,7,7,60;61;72;73;74;84;85,
9407,15,137/137A-exb2000,upper,R1C2,Bi-207-9177,0.82,-0.9,77,0.08,10.0,44033,7,5,64;65;76;77;78,
9407,15,137/137A-exb2000,upper,R1C3,Bi-207-9176,0.82,-7.83,81,0.08,20.3,20835,5,3,68;69;81,
9407,15,137/137A-exb2000,upper,R2C1,Sn-113-9183,-3.68,5.16,37,0.08,15.7,12928,7,4,26;27;36;37,
9407,15,137/137A-exb2000,upper,R2C2,Cd-109-9178,-5.18,-0.9,30,0.08,46.5,88765,7,4,20;21;29;30,
9407,15,137/137A-exb2000,upper,R2C3,Ce-139-9179,-3.68,-8.69,45,0.08,6.1,2162,4,4,34;44;45;56,
9407,15,137/137A-exb2000,lower,R1C1,Bi-207-8890,1.33,5.8,1048,0.63,34.2,77754,7,4,1037;1048;1049;1061,
9407,15,137/137A-exb2000,lower,R1C2,Bi-207-9177,0.73,-0.78,1052,0.09,28.7,118471,7,5,1041;1052;1053;1064;1065,
9407,15,137/137A-exb2000,lower,R1C3,Bi-207-9176,-0.77,-6.84,1068,0.09,24.5,47961,7,3,1056;1068;1069,
9407,15,137/137A-exb2000,lower,R2C1,Sn-113-9183,-5.27,6.15,1095,0.09,98.2,89638,6,3,1095;1096;1105,
9407,15,137/137A-exb2000,lower,R2C2,Cd-109-9178,-6.77,-1.65,1109,0.09,291.4,182270,7,5,1099;1100;1108;1109;1117,
9407,15,137/137A-exb2000,lower,R2C3,Ce-139-9179,-6.77,-6.84,1112,0.09,2.8,1063,2,3,1102;1111;1112,
9407,16,137/137A-exb2000,upper,R2C1,Sn-113-9183,-7.56,6.45,,,,,0,0,,CHECK
9407,16,137/137A-exb2000,upper,R1C1,Bi-207-8890,-3.06,7.31,36,0.79,25.2,8834,7,4,25;26;35;36,
9407,16,137/137A-exb2000,upper,R1C2,Bi-207-9177,-3.06,0.38,40,0.79,9.0,31430,6,4,29;30;39;40,
9407,16,137/137A-exb2000,upper,R1C3,Bi-207-9176,-3.06,-6.55,44,0.79,31.2,23384,6,5,33;34;43;44;45,
9407,16,137/137A-exb2000,upper,R2C2,Cd-109-9178,-9.06,0.38,11,0.94,5.6,2434,7,4,11;12;19;20,
9407,16,137/137A-exb2000,upper,R2C3,Ce-139-9179,-7.56,-7.41,24,0.94,17.2,18963,5,3,15;23;24,
9407,16,137/137A-exb2000,lower,R1C1,Bi-207-8890,0.68,6.19,1048,0.15,0.7,1567,1,4,1036;1047;1048;1060,CHECK
9407,16,137/137A-exb2000,lower,R1C2,Bi-207-9177,0.08,-0.39,1052,0.82,1.2,5129,1,4,1040;1051;1052;1064,CHECK
9407,16,137/137A-exb2000,lower,R1C3,Bi-207-9176,-1.42,-6.46,1080,0.92,4.5,8527,4,4,1080;1081;1091;1092,
9407,16,137/137A-exb2000,lower,R2C1,Sn-113-9183,-5.92,6.53,1095,0.82,176.0,160578,6,4,1084;1085;1094;1095,
9407,16,137/137A-exb2000,lower,R2C2,Cd-109-9178,-7.42,-1.26,1109,0.82,30.0,18752,7,4,1099;1100;1108;1109,
9407,16,137/137A-exb2000,lower,R2C3,Ce-139-9179,-7.42,-6.46,1112,0.82,47.8,17897,3,3,1102;1111;1112,
9407,17,137/137A-exb2000,upper,R1C1,Bi-207-8890,6.57,9.65,,,,,0,0,,CHECK
